Emp_ID,Emp_Name,Department,Job_Role,City,State,Division,Country,Joining_Date,Exit_Date,Duration_Time,Experience,Attrition,Attrition_Count,Gender,Age,Age_Group,Last_Qualification,Attrition_Reason,Monthly_Salary,Salary_Group,Work_Life_Balance,Job_Satisfaction,City_Lat_Long.1,City_Lat_Long.2,State_Lat_Long.1,State_Lat_Long.2,Exp_at_Com,AgeGroupSort,SalaryGroupSort,Active_Emp_Count,Duration_by_Group
EMP4535,Ishaan Joshi,HR,Recruiter,Bangalore,Karnataka,South,India,20 June 2017,,8,8+ Yrs,No,0,Male,30,26-35,Master,,54506,6-8 LPA,4,4,26.747339,74.987867,13.71925,68.376735,8,2,5,1,7-10 Yrs
EMP4601,Aditya Patel,Sales,Sales Executive,Hyderabad,Telangana,South,India,22 February 2017,,8.5,8.5+ Yrs,No,0,Male,22,18-25,PhD,,140591,15-18 LPA,1,1,18.598373,87.076249,32.119508,78.965196,8,1,9,1,7-10 Yrs
EMP4614,Aarav Mehta,IT,QA Analyst,Hyderabad,Telangana,South,India,15 February 2017,,8.5,8.5+ Yrs,No,0,Male,30,26-35,Bachelor,,128263,15-18 LPA,4,1,32.721841,93.697856,17.505881,96.696796,8,2,9,1,7-10 Yrs
EMP4641,Sai Singh,Operations,Operations Manager,Hyderabad,Telangana,South,India,03 February 2017,,8.5,8.5+ Yrs,No,0,Female,37,36-45,PhD,,103776,12-15 LPA,1,5,36.422256,82.443866,22.10476,68.954272,8,3,8,1,7-10 Yrs
EMP4738,Sai Sharma,HR,HR Manager,Chennai,Tamil Nadu,South,India,02 July 2017,,8,8+ Yrs,No,0,Male,53,46-55,PhD,,122566,12-15 LPA,4,1,31.994826,94.711073,12.632086,96.537328,8,4,8,1,7-10 Yrs
EMP4838,Krishna Joshi,Sales,Sales Manager,Bangalore,Karnataka,South,India,31 July 2017,,8,8+ Yrs,No,0,Male,28,26-35,PhD,,29057,3-4 LPA,3,2,34.094897,87.832574,8.930828,89.589743,8,2,2,1,7-10 Yrs
EMP4845,Ananya Sharma,Support,Support Manager,Chennai,Tamil Nadu,South,India,13 June 2017,,8,8+ Yrs,No,0,Female,35,26-35,Bachelor,,44932,5-6 LPA,4,4,35.206819,75.699236,33.128231,90.191822,8,2,4,1,7-10 Yrs
EMP4858,Diya Verma,Operations,Operations Executive,Chennai,Tamil Nadu,South,India,05 July 2017,,8,8+ Yrs,No,0,Female,23,18-25,Bachelor,,99630,10-12 LPA,1,1,13.551492,84.94369,13.985199,86.299808,8,1,7,1,7-10 Yrs
EMP4871,Sai Kumar,Support,Support Executive,Chennai,Tamil Nadu,South,India,30 April 2017,,8,8+ Yrs,No,0,Female,47,46-55,High School,,149233,15-18 LPA,5,3,16.868875,68.60161,9.325644,68.643592,8,4,9,1,7-10 Yrs
EMP4879,Diya Singh,Sales,Sales Executive,Hyderabad,Telangana,South,India,31 March 2017,,8,8+ Yrs,No,0,Male,49,46-55,High School,,65327,6-8 LPA,5,4,20.150579,93.283636,9.521193,72.497715,8,4,5,1,7-10 Yrs
EMP4959,Arjun Verma,IT,Developer,Hyderabad,Telangana,South,India,12 April 2017,,8,8+ Yrs,No,0,Male,56,56-65,Master,,105683,12-15 LPA,3,4,35.914646,80.888405,10.020695,90.450539,8,5,8,1,7-10 Yrs
EMP4972,Aditya Kumar,Marketing,Marketing Executive,Bangalore,Karnataka,South,India,15 May 2017,,8,8+ Yrs,No,0,Male,54,46-55,Master,,35936,4-5 LPA,4,1,13.251518,68.662218,36.711368,73.353188,8,4,3,1,7-10 Yrs
EMP0012,Krishna Mehta,HR,Recruiter,Mumbai,Maharashtra,West,India,20 May 2017,,8,8+ Yrs,No,0,Male,57,56-65,Master,,101124,12-15 LPA,5,5,22.453008,80.062122,18.979913,82.80426,8,5,8,1,7-10 Yrs
EMP0025,Aditi Joshi,Operations,Operations Executive,Delhi,Delhi,North,India,14 May 2017,,8,8+ Yrs,No,0,Female,60,56-65,Master,,79627,8-10 LPA,3,2,12.142243,93.204605,16.768302,69.167745,8,5,6,1,7-10 Yrs
EMP0045,Arjun Mehta,Support,Support Manager,Delhi,Delhi,North,India,07 February 2017,,8.5,8.5+ Yrs,No,0,Female,44,36-45,Master,,79538,8-10 LPA,3,5,12.347757,86.117532,33.285614,75.362623,8,3,6,1,7-10 Yrs
EMP0061,Ishaan Reddy,Sales,Sales Manager,Delhi,Delhi,North,India,04 May 2017,,8,8+ Yrs,No,0,Male,38,36-45,PhD,,144771,15-18 LPA,3,5,19.899711,68.474875,22.110944,74.158344,8,3,9,1,7-10 Yrs
EMP0074,Vivaan Gupta,Finance,Accountant,Kolkata,West Bengal,East,India,12 June 2017,,8,8+ Yrs,No,0,Female,34,26-35,High School,,119097,12-15 LPA,3,3,34.073144,84.719125,21.144332,76.140164,8,2,8,1,7-10 Yrs
EMP0142,Aditya Kumar,IT,Data Analyst,Kolkata,West Bengal,East,India,14 April 2017,,8,8+ Yrs,No,0,Female,57,56-65,High School,,42373,5-6 LPA,3,1,35.877827,77.070523,15.821046,83.753121,8,5,4,1,7-10 Yrs
EMP0153,Ishaan Patel,Support,Support Manager,Mumbai,Maharashtra,West,India,31 January 2017,,8.5,8.5+ Yrs,No,0,Female,31,26-35,High School,,37843,4-5 LPA,5,1,10.155525,81.172211,35.706165,78.083634,8,2,3,1,7-10 Yrs
EMP0263,Aarav Kumar,Marketing,Content Strategist,Kolkata,West Bengal,East,India,13 May 2017,,8,8+ Yrs,No,0,Male,53,46-55,PhD,,94706,10-12 LPA,5,4,27.549625,68.383156,23.313733,88.736218,8,4,7,1,7-10 Yrs
EMP0271,Ananya Joshi,Operations,Operations Manager,Delhi,Delhi,North,India,13 May 2017,,8,8+ Yrs,No,0,Female,54,46-55,Master,,114689,12-15 LPA,1,4,31.384617,76.482913,11.311116,70.854613,8,4,8,1,7-10 Yrs
EMP0300,Aditya Reddy,Sales,Sales Manager,Kolkata,West Bengal,East,India,08 March 2017,,8,8+ Yrs,No,0,Male,34,26-35,PhD,,136951,15-18 LPA,2,1,9.124254,92.740331,23.798184,81.464966,8,2,9,1,7-10 Yrs
EMP0452,Aditi Mehta,Finance,Financial Analyst,Delhi,Delhi,North,India,23 August 2017,,8,8+ Yrs,No,0,Male,30,26-35,Bachelor,,83607,10-12 LPA,5,4,20.19116,92.348798,21.722121,71.120677,8,2,7,1,7-10 Yrs
EMP0475,Ananya Kumar,Finance,Accountant,Pune,Maharashtra,West,India,28 March 2017,,8,8+ Yrs,No,0,Female,52,46-55,Master,,25624,3-4 LPA,5,2,9.198612,94.703828,24.511284,83.007381,8,4,2,1,7-10 Yrs
EMP0595,Ishaan Singh,Finance,Accountant,Kolkata,West Bengal,East,India,04 May 2017,,8,8+ Yrs,No,0,Male,50,46-55,Bachelor,,63020,6-8 LPA,4,1,33.515715,86.523601,31.636074,73.09377,8,4,5,1,7-10 Yrs
EMP0630,Vivaan Reddy,Support,Support Manager,Mumbai,Maharashtra,West,India,18 June 2017,,8,8+ Yrs,No,0,Male,52,46-55,PhD,,81134,8-10 LPA,1,1,26.886849,69.474716,36.189131,69.997514,8,4,6,1,7-10 Yrs
EMP0640,Aarav Sharma,Marketing,Marketing Executive,Delhi,Delhi,North,India,24 May 2017,,8,8+ Yrs,No,0,Male,34,26-35,Bachelor,,25601,3-4 LPA,2,4,32.026064,73.294461,25.141197,79.865155,8,2,2,1,7-10 Yrs
EMP0691,Aarav Patel,Sales,Sales Manager,Mumbai,Maharashtra,West,India,09 February 2017,,8.5,8.5+ Yrs,No,0,Male,59,56-65,PhD,,25802,3-4 LPA,2,5,15.743342,69.310891,17.774133,89.928726,8,5,2,1,7-10 Yrs
EMP0708,Krishna Singh,IT,SysAdmin,Delhi,Delhi,North,India,10 June 2017,,8,8+ Yrs,No,0,Male,34,26-35,Master,,36047,4-5 LPA,3,4,20.851043,87.094658,23.004172,78.855627,8,2,3,1,7-10 Yrs
EMP0736,Ananya Gupta,Operations,Operations Executive,Kolkata,West Bengal,East,India,12 March 2017,,8,8+ Yrs,No,0,Male,33,26-35,Bachelor,,74148,8-10 LPA,3,4,35.636484,75.188913,19.584616,82.890249,8,2,6,1,7-10 Yrs
EMP0812,Ananya Patel,Operations,Operations Executive,Delhi,Delhi,North,India,24 May 2017,,8,8+ Yrs,No,0,Male,53,46-55,Bachelor,,137165,15-18 LPA,1,1,16.748325,79.281825,18.156413,77.996677,8,4,9,1,7-10 Yrs
EMP1048,Arjun Patel,Sales,Sales Executive,Delhi,Delhi,North,India,08 August 2017,,8,8+ Yrs,No,0,Female,26,26-35,Bachelor,,26357,3-4 LPA,1,2,34.49267,72.777898,33.130358,68.724935,8,2,2,1,7-10 Yrs
EMP1111,Krishna Singh,Sales,Sales Manager,Kolkata,West Bengal,East,India,24 April 2017,,8,8+ Yrs,No,0,Male,53,46-55,High School,,97559,10-12 LPA,1,3,22.748323,82.124504,30.853717,71.848591,8,4,7,1,7-10 Yrs
EMP1129,Ananya Joshi,Sales,Sales Manager,Pune,Maharashtra,West,India,15 March 2017,,8,8+ Yrs,No,0,Female,36,36-45,High School,,38659,4-5 LPA,1,4,14.979953,88.667496,19.52854,94.287333,8,3,3,1,7-10 Yrs
EMP1132,Ananya Joshi,IT,QA Analyst,Pune,Maharashtra,West,India,05 April 2017,,8,8+ Yrs,No,0,Female,39,36-45,High School,,22645,2-3 LPA,1,3,19.919609,78.521164,31.147507,94.575546,8,3,1,1,7-10 Yrs
EMP1151,Aarav Reddy,HR,HR Manager,Pune,Maharashtra,West,India,17 April 2017,,8,8+ Yrs,No,0,Female,40,36-45,Master,,97841,10-12 LPA,2,5,22.803352,79.835861,16.674485,89.937207,8,3,7,1,7-10 Yrs
EMP1178,Sai Kumar,Marketing,Content Strategist,Pune,Maharashtra,West,India,24 May 2017,,8,8+ Yrs,No,0,Female,43,36-45,Bachelor,,56195,6-8 LPA,1,5,9.303452,75.15992,20.186762,86.684582,8,3,5,1,7-10 Yrs
EMP1210,Aditya Gupta,IT,SysAdmin,Pune,Maharashtra,West,India,14 May 2017,,8,8+ Yrs,No,0,Female,42,36-45,PhD,,59437,6-8 LPA,1,1,23.631663,89.323856,11.02296,75.314763,8,3,5,1,7-10 Yrs
EMP1248,Vivaan Reddy,HR,HR Manager,Kolkata,West Bengal,East,India,14 March 2017,,8,8+ Yrs,No,0,Female,52,46-55,Master,,71017,8-10 LPA,5,1,8.299115,93.720648,11.335504,85.493007,8,4,6,1,7-10 Yrs
EMP1252,Sai Gupta,HR,Recruiter,Pune,Maharashtra,West,India,26 May 2017,,8,8+ Yrs,No,0,Female,26,26-35,Master,,70274,8-10 LPA,3,4,8.62651,75.097789,14.167546,71.094114,8,2,6,1,7-10 Yrs
EMP1369,Aarav Singh,Marketing,Content Strategist,Kolkata,West Bengal,East,India,10 April 2017,,8,8+ Yrs,No,0,Female,36,36-45,High School,,79635,8-10 LPA,5,5,22.339364,95.437094,13.838096,75.28458,8,3,6,1,7-10 Yrs
EMP1387,Vivaan Reddy,Operations,Operations Executive,Pune,Maharashtra,West,India,22 April 2017,,8,8+ Yrs,No,0,Female,25,18-25,Master,,49358,5-6 LPA,2,2,16.624029,84.969571,24.704241,76.676058,8,1,4,1,7-10 Yrs
EMP1398,Aditi Sharma,Sales,Sales Manager,Delhi,Delhi,North,India,20 June 2017,,8,8+ Yrs,No,0,Male,48,46-55,PhD,,42637,5-6 LPA,5,3,11.5436,73.357031,31.25645,81.080436,8,4,4,1,7-10 Yrs
EMP1435,Aarav Singh,HR,Recruiter,Delhi,Delhi,North,India,26 June 2017,,8,8+ Yrs,No,0,Female,22,18-25,PhD,,74311,8-10 LPA,5,2,19.632679,73.230054,23.601427,87.366512,8,1,6,1,7-10 Yrs
EMP1481,Sai Mehta,Marketing,Content Strategist,Pune,Maharashtra,West,India,04 July 2017,,8,8+ Yrs,No,0,Female,35,26-35,High School,,109356,12-15 LPA,3,3,17.184488,96.910997,33.01764,92.937943,8,2,8,1,7-10 Yrs
EMP1515,Vivaan Kumar,Marketing,Content Strategist,Pune,Maharashtra,West,India,19 April 2017,,8,8+ Yrs,No,0,Male,28,26-35,Bachelor,,100669,12-15 LPA,5,1,17.080317,68.344761,10.652708,82.973179,8,2,8,1,7-10 Yrs
EMP1528,Aarav Kumar,HR,HR Manager,Pune,Maharashtra,West,India,07 July 2017,,8,8+ Yrs,No,0,Female,53,46-55,Bachelor,,38817,4-5 LPA,4,1,17.626907,78.754184,9.600713,75.322638,8,4,3,1,7-10 Yrs
EMP1543,Vivaan Mehta,IT,SysAdmin,Delhi,Delhi,North,India,04 April 2017,,8,8+ Yrs,No,0,Female,39,36-45,PhD,,34852,4-5 LPA,1,3,14.42254,72.940761,14.967845,70.556801,8,3,3,1,7-10 Yrs
EMP1612,Aarav Verma,IT,Developer,Delhi,Delhi,North,India,16 March 2017,,8,8+ Yrs,No,0,Female,51,46-55,High School,,144382,15-18 LPA,4,5,35.718099,71.837988,19.384909,85.042577,8,4,9,1,7-10 Yrs
EMP1637,Vivaan Chopra,Marketing,Marketing Executive,Delhi,Delhi,North,India,24 April 2017,,8,8+ Yrs,No,0,Male,23,18-25,Master,,113888,12-15 LPA,1,2,17.143742,75.640891,20.15337,69.708591,8,1,8,1,7-10 Yrs
EMP1652,Sai Kumar,Finance,Financial Analyst,Kolkata,West Bengal,East,India,04 February 2017,,8.5,8.5+ Yrs,No,0,Female,51,46-55,Master,,119230,12-15 LPA,3,1,22.107544,83.11651,12.736979,72.363745,8,4,8,1,7-10 Yrs
EMP1719,Arjun Sharma,HR,HR Manager,Delhi,Delhi,North,India,18 May 2017,,8,8+ Yrs,No,0,Male,36,36-45,Master,,138525,15-18 LPA,4,2,24.627075,78.837089,29.665299,91.340301,8,3,9,1,7-10 Yrs
EMP1724,Aditi Chopra,Finance,Financial Analyst,Kolkata,West Bengal,East,India,07 May 2017,,8,8+ Yrs,No,0,Female,58,56-65,Master,,87611,10-12 LPA,2,1,20.582777,72.66729,27.978793,93.759311,8,5,7,1,7-10 Yrs
EMP1735,Vivaan Verma,Operations,Operations Executive,Pune,Maharashtra,West,India,18 April 2017,,8,8+ Yrs,No,0,Female,56,56-65,PhD,,83761,10-12 LPA,1,4,14.122106,90.019677,19.864564,77.624491,8,5,7,1,7-10 Yrs
EMP1751,Ananya Gupta,Support,Support Manager,Kolkata,West Bengal,East,India,11 February 2017,,8.5,8.5+ Yrs,No,0,Female,50,46-55,High School,,69652,8-10 LPA,2,1,13.795181,69.525319,34.894324,76.361513,8,4,6,1,7-10 Yrs
EMP1823,Vivaan Sharma,Support,Support Manager,Mumbai,Maharashtra,West,India,20 February 2017,,8.5,8.5+ Yrs,No,0,Female,41,36-45,High School,,48147,5-6 LPA,1,4,21.046253,74.026882,15.900412,86.285254,8,3,4,1,7-10 Yrs
EMP1853,Aditi Joshi,Marketing,Marketing Executive,Kolkata,West Bengal,East,India,28 July 2017,,8,8+ Yrs,No,0,Female,58,56-65,High School,,56596,6-8 LPA,3,3,16.018395,87.26966,29.938381,74.762556,8,5,5,1,7-10 Yrs
EMP1859,Arjun Mehta,IT,SysAdmin,Pune,Maharashtra,West,India,07 August 2017,,8,8+ Yrs,No,0,Female,25,18-25,High School,,68322,8-10 LPA,5,5,18.472134,92.709967,32.011291,71.719505,8,1,6,1,7-10 Yrs
EMP1898,Sai Sharma,Support,Support Executive,Kolkata,West Bengal,East,India,16 August 2017,,8,8+ Yrs,No,0,Male,32,26-35,Master,,91476,10-12 LPA,3,5,13.499024,84.383936,8.310002,70.107704,8,2,7,1,7-10 Yrs
EMP1989,Ishaan Joshi,Operations,Operations Manager,Kolkata,West Bengal,East,India,12 May 2017,,8,8+ Yrs,No,0,Male,57,56-65,Master,,81304,8-10 LPA,3,5,19.973707,69.534253,19.824781,68.725651,8,5,6,1,7-10 Yrs
EMP2016,Vivaan Gupta,Operations,Operations Executive,Pune,Maharashtra,West,India,26 June 2017,,8,8+ Yrs,No,0,Male,36,36-45,Bachelor,,119091,12-15 LPA,4,4,31.068986,77.522426,32.869097,77.401602,8,3,8,1,7-10 Yrs
EMP2050,Diya Sharma,HR,HR Manager,Kolkata,West Bengal,East,India,16 May 2017,,8,8+ Yrs,No,0,Male,51,46-55,PhD,,129703,15-18 LPA,5,4,15.831198,71.435183,17.039699,78.795689,8,4,9,1,7-10 Yrs
EMP2201,Ishaan Chopra,Support,Support Executive,Mumbai,Maharashtra,West,India,06 August 2017,,8,8+ Yrs,No,0,Male,40,36-45,PhD,,137236,15-18 LPA,3,2,17.7016,74.054157,14.579163,76.197919,8,3,9,1,7-10 Yrs
EMP2232,Ishaan Reddy,Finance,Accountant,Pune,Maharashtra,West,India,30 July 2017,,8,8+ Yrs,No,0,Female,37,36-45,Master,,34262,4-5 LPA,5,2,16.302697,68.341995,35.701949,74.543822,8,3,3,1,7-10 Yrs
EMP2257,Ishaan Verma,Sales,Sales Executive,Delhi,Delhi,North,India,04 July 2017,,8,8+ Yrs,No,0,Male,50,46-55,Bachelor,,126823,15-18 LPA,5,3,30.497902,69.060628,28.520233,78.85549,8,4,9,1,7-10 Yrs
EMP2287,Ananya Verma,Finance,Accountant,Pune,Maharashtra,West,India,24 July 2017,,8,8+ Yrs,No,0,Male,48,46-55,Bachelor,,94331,10-12 LPA,4,2,35.952432,92.108109,34.635697,73.559527,8,4,7,1,7-10 Yrs
EMP2380,Krishna Patel,Finance,Accountant,Mumbai,Maharashtra,West,India,26 June 2017,,8,8+ Yrs,No,0,Male,42,36-45,Bachelor,,32011,3-4 LPA,1,1,10.290966,88.81734,20.875849,79.341225,8,3,2,1,7-10 Yrs
EMP2420,Sai Chopra,Operations,Operations Executive,Pune,Maharashtra,West,India,13 August 2017,,8,8+ Yrs,No,0,Male,32,26-35,Bachelor,,39779,4-5 LPA,2,1,28.96257,71.870526,16.875665,93.075059,8,2,3,1,7-10 Yrs
EMP2426,Vivaan Kumar,Operations,Operations Manager,Pune,Maharashtra,West,India,31 March 2017,,8,8+ Yrs,No,0,Female,27,26-35,High School,,32756,3-4 LPA,5,5,24.665075,72.473967,23.285033,90.131892,8,2,2,1,7-10 Yrs
EMP2458,Sai Joshi,Marketing,Content Strategist,Pune,Maharashtra,West,India,22 March 2017,,8,8+ Yrs,No,0,Male,25,18-25,High School,,79999,8-10 LPA,4,4,20.312653,80.379212,21.531448,68.784561,8,1,6,1,7-10 Yrs
EMP2539,Aditi Patel,Finance,Financial Analyst,Pune,Maharashtra,West,India,12 February 2017,,8.5,8.5+ Yrs,No,0,Female,38,36-45,PhD,,113189,12-15 LPA,2,5,28.940255,78.143987,29.027406,70.437523,8,3,8,1,7-10 Yrs
EMP2550,Arjun Joshi,Operations,Operations Executive,Mumbai,Maharashtra,West,India,29 May 2017,,8,8+ Yrs,No,0,Female,42,36-45,High School,,143295,15-18 LPA,3,3,13.375478,69.687637,22.897019,69.563002,8,3,9,1,7-10 Yrs
EMP2552,Sai Gupta,Finance,Accountant,Delhi,Delhi,North,India,17 April 2017,,8,8+ Yrs,No,0,Male,30,26-35,PhD,,143066,15-18 LPA,1,3,23.005124,83.409208,21.850111,69.086083,8,2,9,1,7-10 Yrs
EMP2634,Diya Sharma,IT,QA Analyst,Delhi,Delhi,North,India,05 February 2017,,8.5,8.5+ Yrs,No,0,Female,51,46-55,Master,,149282,15-18 LPA,4,1,29.635463,75.208155,22.05074,96.652729,8,4,9,1,7-10 Yrs
EMP2689,Aditi Mehta,Finance,Financial Analyst,Kolkata,West Bengal,East,India,25 January 2017,,8.5,8.5+ Yrs,No,0,Female,48,46-55,Bachelor,,103145,12-15 LPA,5,5,12.193083,83.314224,29.187954,88.405109,8,4,8,1,7-10 Yrs
EMP2723,Ishaan Verma,Operations,Operations Manager,Mumbai,Maharashtra,West,India,05 February 2017,,8.5,8.5+ Yrs,No,0,Male,44,36-45,Bachelor,,73592,8-10 LPA,4,2,28.775247,87.238326,32.295683,68.643114,8,3,6,1,7-10 Yrs
EMP2753,Diya Chopra,Support,Support Executive,Pune,Maharashtra,West,India,13 August 2017,,8,8+ Yrs,No,0,Male,24,18-25,High School,,74855,8-10 LPA,3,3,34.393356,83.486057,33.369638,70.476413,8,1,6,1,7-10 Yrs
EMP2788,Aditya Joshi,Marketing,Content Strategist,Delhi,Delhi,North,India,17 June 2017,,8,8+ Yrs,No,0,Male,44,36-45,Bachelor,,58899,6-8 LPA,1,1,25.022194,85.173148,19.475533,92.0407,8,3,5,1,7-10 Yrs
EMP2797,Arjun Patel,Operations,Operations Executive,Mumbai,Maharashtra,West,India,31 January 2017,,8.5,8.5+ Yrs,No,0,Female,59,56-65,PhD,,126186,15-18 LPA,1,4,26.913098,90.884807,23.164371,91.246319,8,5,9,1,7-10 Yrs
EMP2874,Diya Sharma,Operations,Operations Manager,Kolkata,West Bengal,East,India,06 May 2017,,8,8+ Yrs,No,0,Female,59,56-65,Bachelor,,95324,10-12 LPA,5,1,8.971848,92.109384,14.716143,94.500818,8,5,7,1,7-10 Yrs
EMP2960,Krishna Joshi,Operations,Operations Executive,Kolkata,West Bengal,East,India,04 February 2017,,8.5,8.5+ Yrs,No,0,Male,36,36-45,High School,,94087,10-12 LPA,1,1,26.413024,75.958906,8.658434,85.011261,8,3,7,1,7-10 Yrs
EMP2984,Vivaan Verma,Sales,Sales Manager,Pune,Maharashtra,West,India,29 April 2017,,8,8+ Yrs,No,0,Male,23,18-25,Master,,128628,15-18 LPA,3,5,9.962733,93.159078,21.409862,86.276813,8,1,9,1,7-10 Yrs
EMP3075,Arjun Mehta,Support,Support Executive,Delhi,Delhi,North,India,13 May 2017,,8,8+ Yrs,No,0,Female,42,36-45,Master,,54972,6-8 LPA,2,2,31.107652,82.749791,33.757434,77.086649,8,3,5,1,7-10 Yrs
EMP3111,Arjun Singh,Finance,Accountant,Pune,Maharashtra,West,India,26 April 2017,,8,8+ Yrs,No,0,Female,55,46-55,PhD,,145182,15-18 LPA,1,2,11.505839,85.208452,36.063491,87.502547,8,4,9,1,7-10 Yrs
EMP3116,Aditya Joshi,Finance,Accountant,Pune,Maharashtra,West,India,08 April 2017,,8,8+ Yrs,No,0,Female,31,26-35,High School,,115814,12-15 LPA,5,2,22.397876,81.59617,17.02013,74.707918,8,2,8,1,7-10 Yrs
EMP3127,Vivaan Joshi,Operations,Operations Executive,Kolkata,West Bengal,East,India,02 August 2017,,8,8+ Yrs,No,0,Male,49,46-55,Bachelor,,127530,15-18 LPA,3,2,8.668625,88.975954,15.259873,93.587268,8,4,9,1,7-10 Yrs
EMP3129,Ishaan Mehta,Marketing,Content Strategist,Mumbai,Maharashtra,West,India,14 February 2017,,8.5,8.5+ Yrs,No,0,Female,49,46-55,Master,,37484,4-5 LPA,4,5,26.708379,74.130208,26.613947,75.095197,8,4,3,1,7-10 Yrs
EMP3133,Aditi Mehta,Support,Support Executive,Delhi,Delhi,North,India,27 May 2017,,8,8+ Yrs,No,0,Female,46,46-55,PhD,,40502,4-5 LPA,2,1,23.822854,79.283684,16.461791,89.165664,8,4,3,1,7-10 Yrs
EMP3138,Aarav Chopra,Support,Support Manager,Kolkata,West Bengal,East,India,01 March 2017,,8,8+ Yrs,No,0,Female,45,36-45,Bachelor,,38596,4-5 LPA,2,3,28.172815,73.28191,16.152535,96.389836,8,3,3,1,7-10 Yrs
EMP3237,Diya Verma,Marketing,Content Strategist,Pune,Maharashtra,West,India,27 May 2017,,8,8+ Yrs,No,0,Male,33,26-35,High School,,110922,12-15 LPA,4,3,16.026345,72.340428,21.139482,92.083181,8,2,8,1,7-10 Yrs
EMP3269,Aditya Chopra,HR,Recruiter,Delhi,Delhi,North,India,05 February 2017,,8.5,8.5+ Yrs,No,0,Female,49,46-55,Bachelor,,111140,12-15 LPA,5,4,16.753993,93.144605,18.496798,74.936211,8,4,8,1,7-10 Yrs
EMP3280,Aditya Reddy,Finance,Accountant,Pune,Maharashtra,West,India,21 March 2017,,8,8+ Yrs,No,0,Female,56,56-65,Master,,105579,12-15 LPA,3,4,26.124685,96.115814,12.613737,72.258203,8,5,8,1,7-10 Yrs
EMP3299,Aditi Mehta,Operations,Operations Executive,Kolkata,West Bengal,East,India,18 May 2017,,8,8+ Yrs,No,0,Male,56,56-65,High School,,135077,15-18 LPA,2,4,18.78314,88.441512,16.448926,95.114866,8,5,9,1,7-10 Yrs
EMP3379,Arjun Joshi,Marketing,Marketing Executive,Pune,Maharashtra,West,India,28 May 2017,,8,8+ Yrs,No,0,Male,54,46-55,High School,,108483,12-15 LPA,2,3,15.191401,81.262158,27.688417,84.19941,8,4,8,1,7-10 Yrs
EMP3395,Aditya Verma,Sales,Sales Manager,Mumbai,Maharashtra,West,India,13 July 2017,,8,8+ Yrs,No,0,Male,34,26-35,PhD,,138027,15-18 LPA,5,1,9.957568,93.109211,21.438595,69.955841,8,2,9,1,7-10 Yrs
EMP3430,Sai Kumar,Marketing,Content Strategist,Mumbai,Maharashtra,West,India,22 May 2017,,8,8+ Yrs,No,0,Male,46,46-55,High School,,95277,10-12 LPA,3,1,23.280279,69.774728,26.258922,80.912092,8,4,7,1,7-10 Yrs
EMP3563,Ishaan Patel,IT,Developer,Kolkata,West Bengal,East,India,05 April 2017,,8,8+ Yrs,No,0,Male,41,36-45,PhD,,41625,5-6 LPA,3,1,33.993719,74.439814,31.428049,85.386434,8,3,4,1,7-10 Yrs
EMP3569,Arjun Kumar,IT,Developer,Pune,Maharashtra,West,India,24 April 2017,,8,8+ Yrs,No,0,Female,54,46-55,Master,,28572,3-4 LPA,3,4,16.327876,72.47276,13.943925,77.664259,8,4,2,1,7-10 Yrs
EMP3647,Ishaan Sharma,Operations,Operations Executive,Mumbai,Maharashtra,West,India,20 July 2017,,8,8+ Yrs,No,0,Female,35,26-35,Bachelor,,98617,10-12 LPA,4,5,30.577177,76.703533,34.395727,77.668165,8,2,7,1,7-10 Yrs
EMP3671,Aarav Gupta,IT,QA Analyst,Pune,Maharashtra,West,India,18 July 2017,,8,8+ Yrs,No,0,Male,59,56-65,Master,,79255,8-10 LPA,5,5,33.520456,86.715613,9.3604,88.318532,8,5,6,1,7-10 Yrs
EMP3706,Arjun Verma,Support,Support Executive,Pune,Maharashtra,West,India,03 July 2017,,8,8+ Yrs,No,0,Female,44,36-45,PhD,,80071,8-10 LPA,5,3,24.057254,71.435952,10.359497,88.461367,8,3,6,1,7-10 Yrs
EMP3740,Ananya Sharma,HR,Recruiter,Pune,Maharashtra,West,India,25 February 2017,,8.5,8.5+ Yrs,No,0,Male,60,56-65,High School,,47798,5-6 LPA,1,2,23.004264,94.108214,13.553615,82.324727,8,5,4,1,7-10 Yrs
EMP3765,Sai Verma,HR,HR Manager,Delhi,Delhi,North,India,23 April 2017,,8,8+ Yrs,No,0,Male,35,26-35,Master,,118549,12-15 LPA,5,2,35.186557,70.202949,34.100417,90.553844,8,2,8,1,7-10 Yrs
EMP3913,Ananya Verma,HR,HR Manager,Delhi,Delhi,North,India,11 July 2017,,8,8+ Yrs,No,0,Female,44,36-45,Bachelor,,61359,6-8 LPA,4,4,31.395554,69.464355,20.976017,79.833195,8,3,5,1,7-10 Yrs
EMP3930,Ishaan Gupta,Support,Support Executive,Delhi,Delhi,North,India,26 June 2017,,8,8+ Yrs,No,0,Female,56,56-65,Bachelor,,72564,8-10 LPA,1,5,14.489165,82.566213,23.305501,96.341977,8,5,6,1,7-10 Yrs
EMP3941,Aarav Patel,Sales,Sales Manager,Pune,Maharashtra,West,India,21 August 2017,,8,8+ Yrs,No,0,Male,59,56-65,Master,,91036,10-12 LPA,1,5,8.531383,90.202022,13.360015,96.255483,8,5,7,1,7-10 Yrs
